name,city,website,type_id,active,zipcode
La Ferme de Puech Cabrier,UCHAUD,www.lafermedepuechcabrier.fr,2,TRUE,30620
L'Atchouli,MONTCLUS,brasserie-latchouli.fr,2,TRUE,30630
des Eaux Vives,AIGUES-VIVES,labrasseriedeseauxvives.com,2,TRUE,30670
La Calade,SANILHAC-SAGRIÈS,,2,TRUE,30700
Triple A,RIBAUTE-LES-TAVERNES,www.brasserie-triplea.com,2,TRUE,30720
"B.R.O
Brasserie des Captives",MEYNES,labrasseriedescaptives.over-blog.coms,2,TRUE,30840
Les 3 Brasseurs,NÎMES,www.les3brasseurs.com,2,TRUE,30900
La Frénétik,SAINT-FLORENT-SUR-AUZONNET,,2,TRUE,30960
Les Chopins d'Abord,SAINT-FLORENT-SUR-AUZONNET,,2,TRUE,30960
du Bec,TOULOUSE,www.barlautruche.com,2,TRUE,31000
Frog & Rosbif,TOULOUSE,www.frogpubs.com,2,TRUE,31000
The Hopscotch Pub & Brewery,TOULOUSE,hopscotchpub.com,2,TRUE,31000
La Brasserie du Levant,TOULOUSE,www.labrasseriedulevant.fr,2,TRUE,31100
La Garonnette,TOULOUSE,www.lagaronnette.fr,2,TRUE,31100
du Vénasque,MONTAUBAN-DE-LUCHON,www.brasserie-du-venasque.com,2,TRUE,31110
Leclerc Roques,ROQUES,www.leclerc-roques.fr,2,TRUE,31120
Les Frères Brasseurs,AUCAMVILLE,freresbrasseurs.com,2,TRUE,31140
Le Brassin's,FONBEAUZARD,,2,TRUE,31140
Les French Brasseurs,PECHBONNIEU,lesfrenchbrasseurs.com,2,TRUE,31140
"du Gué des Moines
SAS Paillé Freyburger",BRUGUIÈRES,,2,TRUE,31150
Preset,TOURNEFEUILLE,preset.fr,2,TRUE,31170
du Séchoir,AUTERIVE,brasseriedusechoir.fr,2,TRUE,31190
Aviateur,TOULOUSE,aviateur.beer,2,TRUE,31200
Game Over,TOULOUSE,www.gameoverbrewingco.com,2,TRUE,31200
"Le Ministère des Brasseurs
Mouss Brothers",TOULOUSE,leministere.fr,2,TRUE,31200
L'Orset Brasserie Occitane,VILLEFRANCHE-DE-LAURAGAIS,brasserie-orset.com,2,TRUE,31290
Caporal,TOULOUSE,brasseriecaporal.fr,2,TRUE,31300
Hectare,TOULOUSE,,2,TRUE,31300
La Brewlangerie,TOULOUSE,labrewlangerie.com,2,TRUE,31300
Ticat,LAUNAC,www.ticat.fr,2,TRUE,31330
Anywhere Beer Factory,MERVILLE,www.anywhere.beer,2,TRUE,31330
"A Fleur de Mousse
La Commingeoise",SEPX,,2,TRUE,31360
La Biérataise,BÉRAT,www.bierataise.com,2,TRUE,31370
du Court-Circuit,LAHAGE,brasseriecourtcircuit.fr,2,TRUE,31370
Miracle,PEYSSIES,www.brasserie-miracle.fr,2,TRUE,31390
"Lambda Brewing Project
Saccharomyces SAS",TOULOUSE,www.lambdabrewingproject.com,2,TRUE,31400
"Vieilledent
Oldtooth Brewery",TOULOUSE,,2,TRUE,31400
Aurignac Ale,AURIGNAC,aurignacbrewery.com,2,TRUE,31420
du Dounet,TERREBASSE,brasseriedudounet.fr,2,TRUE,31420
Garlic Purple,COX,brasseriegarlicpurple.fr,2,TRUE,31480
de la Bourdette,GAILLAC TOULZA,www.labierebio.fr,2,TRUE,31550
de la Seillonne,VERFEIL,brasseriedelaseillonne.fr,2,TRUE,31590
La Roulotte,MURET,www.brasserielaroulotte.fr,2,TRUE,31600
Le Veilleur de Bières,MURET,leveilleurdebieres.com,2,TRUE,31600
La Petite Huguette,CASTELNAU-D'ESTRÉTEFONDS,,2,TRUE,31620
Terre Fauve,FRONTON,www.chateauterrefauve.com,2,TRUE,31620
Pépouze,BUZET-SUR-TARN,brasseriepepouze.fr,2,TRUE,31660
Experimental Brewery,LABÈGE,,2,TRUE,31670
Les 3 Brasseurs,LABÈGE,www.les3brasseurs.com,2,TRUE,31670
Les 3 Brasseurs,BLAGNAC,www.les3brasseurs.com,2,TRUE,31700
Brasseur Toulousain (BBT),CORNEBARRIEU,brasseur-toulousain.fr,2,TRUE,31700
Moehau,POINTIS-INARD,,2,TRUE,31800
Harrington Beers,LE VERNET,,2,TRUE,31810
Hoppycampe,PLAISANCE-DU-TOUCH,hoppycampe.fr,2,TRUE,31830
Soixante Six,PLAISANCE-DU-TOUCH,,2,TRUE,31830
du Midi,MONTRABÉ,www.brasserie-du-midi.com,2,TRUE,31850
Ice Breaker Brewing Co.,MONTRABÉ,icebreakerbrewingco.com,2,TRUE,31850
d'Augusta,AUCH,,2,TRUE,32000
"La Salopette
du Pépère",CONDOM,www.salopette.com,2,TRUE,32100
L'Excuse,MAUVEZIN,brasserie-lexcuse.com,2,TRUE,32120
Burosse,DÉMU,www.vigneronsbrasseursdeburosse.com,2,TRUE,32190
Jean Brasse,GIMONT,www.jeanbrasse.fr,2,TRUE,32200
La Forge de la Bière,BEZOLLES,,2,TRUE,32310
du Sol de l'Oste,VALENCE-SUR-BAÏSE,www.brasseriedusoldeloste.fr,2,TRUE,32310
Ferme en Scène,VALENCE-SUR-BAÏSE,www.lafermeenscene.fr,2,TRUE,32310
du Vaillant Fourquet,MIRADOUX,www.vaillant-fourquet.com,2,TRUE,32340
La Roque,ORDAN-LARROQUE,www.brasserielaroque.fr,2,TRUE,32350
du Goutté,ROQUEFORT,www.brasseriedugoutte.com,2,TRUE,32390
"La Termoise
Les Canards d'Ariane",TERMES-D’ARMAGNAC,www.canardsariane.com,2,TRUE,32400
Oc'Simorre,GAUJAN,www.ocsimorre.com,2,TRUE,32420
Kanette,AURADÉ,www.brasseriekanette.fr,2,TRUE,32600
La Braxéenne,PUJAUDRAN,labraxeenne.com,2,TRUE,32600
MousseQuetaire,MONTAUT-LES-CRÉNEAUX,www.brasseriemoussequetaire.fr,2,TRUE,32810
Au Nouveau Monde,BORDEAUX,www.aunouveaumonde.fr,2,TRUE,33000
Azimut Brasserie,BORDEAUX,www.azimutbrasserie.com,2,TRUE,33000
Backyard - Brique House,BORDEAUX,www.briquehouse.fr,2,TRUE,33000
Frog & Rosbif,BORDEAUX,www.frogpubs.com,2,TRUE,33000
"Lalune Brasseurs
La Brasserie de la Lune",BORDEAUX,brasseurs-lalune.fr,2,TRUE,33100
"du Mascaret
Domaine Pascaud SARL",LE BOUSCAT,www.bieremascaret.com,2,TRUE,33110
Naùera,SAINT-LAURENT-MÉDOC,nauera.com,2,TRUE,33112
La 3 Tertres,FRONSAC,www.lebassindutertre.fr,2,TRUE,33126
Béglaise,BÈGLES,www.microbrasseriebeglaise.com,2,TRUE,33130
Maison PIP,BÈGLES,www.maisonpip.com,2,TRUE,33130
MicoBrasserie,BÈGLES,www.micobrasserie.com,2,TRUE,33130
La Gironde,CADAUJAC,brasserie-la-gironde.eatbu.com,2,TRUE,33140
Terko,CADAUJAC,,2,TRUE,33140
du Sabot,VILLENAVE-D'ORNON,sabot.beer,2,TRUE,33140
Les 3 Brasseurs,VILLENAVE-D'ORNON,www.les3brasseurs.com,2,TRUE,33140
"Winterholer
WH Lab",VILLENAVE-D'ORNON,"brasserie.bio
lawinter.fr",2,TRUE,33140
Rainon,VILLEGOUGE,www.brasserie-rainon.fr,2,TRUE,33141
Garona,SAINT-MÉDARD-EN-JALLES,www.bieregarona.fr,2,TRUE,33160
Burdigala,GRADIGNAN,bieredebordeaux.com,2,TRUE,33170
La Carassonne,SAINT-SEURIN-DE-CADOURNE,,2,TRUE,33180
Y'a une sorcière dans ma bière,LA RÉOLE,,2,TRUE,33190
La Boisse,SAINT-MICHEL-DE-LAPUJADE,www.laboisse.fr,2,TRUE,33190
La Cistude,LE FIEU,,2,TRUE,33230
Tribu Zytha,ASQUES,,2,TRUE,33240
Aliénor,SAINT-GERVAIS,www.brasseriealienor.com,2,TRUE,33240
Brasseurs et Frères,PAUILLAC,www.brasseursetfreres.com,2,TRUE,33250
Laca Boïates,LA TESTE-DE-BUCH,www.lacaboiates.fr,2,TRUE,33260
Mira,LA TESTE-DE-BUCH,brasseriemira.fr,2,TRUE,33260
Julien's,BLANQUEFORT,brasserie-juliens.fr,2,TRUE,33290
Hydrophobie,BORDEAUX,www.brasserie-hydrophobie.com,2,TRUE,33300
La P'tite Martial,BORDEAUX,laptitemartial.com,2,TRUE,33300
Maison Borélion,SAINT-ÉMILION,www.maisonborelion.fr,2,TRUE,33330
"Le Bercail
What's Up Brew",SAINT-MAGNE-DE-CASTILLON,,2,TRUE,33350
Haut Canteloup (BHC),FOURS,,2,TRUE,33390
Boissonnerie Générale,SAINTE-CROIX-DU-MONT,boissonnerie.fr,2,TRUE,33410
du Cabestan,SAINTE-CROIX-DU-MONT,www.bdcabestan.com,2,TRUE,33410
KM5,GÉNISSAC,km5biere.com,2,TRUE,33420
Procyon,BAZAS,procyon.beer,2,TRUE,33430
Dezutter,SAINT-SULPICE-ET-CAMEYRAC,,2,TRUE,33450
Mad Occ',MACAU,,2,TRUE,33460
La Fracasse Coquille,LIBOURNE,www.la-fracasse-coquille.fr,2,TRUE,33500
La Mousse des Sables,ANDERNOS-LES-BAINS,,2,TRUE,33510
"Chez le Brasseur
Brasserie Myla",SAINTE-EULALIE,chezlebrasseur.com,2,TRUE,33560
La Tour Noire,SAINT-VIVIEN-DE-MÉDOC,,2,TRUE,33590
Gasconha,PESSAC,www.gasconha.fr,2,TRUE,33600
Ambiance Bière,CESTAS,,2,TRUE,33610
"Saint Léon
H.Boutique de Brasseur",CRÉON,www.brasserie-saintleon.com,2,TRUE,33670
Les Brasseurs de l'Océan,LACANAU,www.lacanaulaise.fr,2,TRUE,33680
Moustous,COURS-LES-BAINS,,2,TRUE,33690
Effet Papillon,MÉRIGNAC,www.brasserieffetpapillon.com,2,TRUE,33700
Melt,MÉRIGNAC,brasserie-melt.fr,2,TRUE,33700
de l'Eyre,UZESTE,,2,TRUE,33730
Guyenne,LUGASSON,,2,TRUE,33760
Ici On Brasse,AURIOLLES,www.biereartisanalebordeaux.fr,2,TRUE,33790
Bordeaux Beer Factory,LÉOGNAN,"www.bordeaux.beer
nunka.beer",2,TRUE,33850
Chapote,CIVRAC-DE-BLAYE,,2,TRUE,33920
La Plagiste,VENDAYS-MONTALIVET,,2,TRUE,33930
"de l'Écusson
BDL Beer",MONTPELLIER,brasserie-ecusson.com,2,TRUE,34000
"Hopulus Brewpub
Lupulus",MONTPELLIER,www.hopulus.fr,2,TRUE,34000
La Barbote,MONTPELLIER,microbrasserielabarbote.com,2,TRUE,34000
La MatCé,MONTPELLIER,www.la-matce.fr,2,TRUE,34000
Les 3 Brasseurs,MONTPELLIER,"les3brasseursmontpellier.fr
www.les3brasseurs.com",2,TRUE,34000
"Popular Brewing
SARL Brewpub Montpellier",MONTPELLIER,,2,TRUE,34000
Brewing Bears,MONTPELLIER,,2,TRUE,34070
Sacrilège,MONTPELLIER,,2,TRUE,34070
La BAF (Bière Artisanale de Figuerolles),MONTPELLIER,www.la-baf.org,2,TRUE,34070
Le Détour,MONTPELLIER,ledetour.beer,2,TRUE,34070
"Drapeau Rouge
Les Petits Brasseurs",MONTPELLIER,drapeau-rouge.fr,2,TRUE,34090
Tarbrew,MONTPELLIER,www.tarbrew.com,2,TRUE,34090
Pain Liquide,PÉZENAS,painliquide.fr,2,TRUE,34120
Fauve Craft Bière - Site de Mauguio,MAUGUIO,fauvebiere.com,2,TRUE,34130
Somi,MAUGUIO,somi.beer,2,TRUE,34130
Làsarde,SAINT-GUILHEM-LE-DÉSERT,,2,TRUE,34150
Baudille,SAINT-JEAN-DE-FOS,brasseriebaudille.com,2,TRUE,34150
"des Fangades
Habfus",BOISSERON,www.brasseriedesfangades.com,2,TRUE,34160
Zoobrew,CASTELNAU-LE-LEZ,www.zoobrew.fr,2,TRUE,34170
Blacstar,GANGES,,2,TRUE,34190
Languedocienne,MONTOULIEU,blablabiere.fr,2,TRUE,34190
La Singulière,SÈTE,lasinguliere7.fr,2,TRUE,34200
du Dylem,RIOLS,,2,TRUE,34220
La Bermejerie,SAINT-PONS-DE-THOMIÈRES,,2,TRUE,34220
La Bière du Docteur,VENDÉMIAN,docteur.beer,2,TRUE,34230
Kiss'Wing,MONTBLANC,www.kisswing.fr,2,TRUE,34290
Brescou,AGDE,www.brasserie-brescou.com,2,TRUE,34300
"Oppidum
Le Village",CAPESTANG,www.brasserieoppidum.fr,2,TRUE,34310
de la Séranne,CAUSSE-DE-LA-SELLE,brasseriedelaseranne.fr,2,TRUE,34380
de Raspailhac,SAINT-VINCENT-D'OLARGUES,brasseriederaspailhac.eu,2,TRUE,34390
du Petit Caboulot,SAINT-CHRISTOL,brasseriepetitcaboulot.com,2,TRUE,34400
La Bière du Grand Loup,SÉRIGNAN,,2,TRUE,34410
Nootka Beer Co.,VILLENEUVE-LÈS-BÉZIERS,www.nootkabeerco.com,2,TRUE,34420
Ichido,SAINT-JEAN-DE-VÉDAS,,2,TRUE,34430
L'Atelier Brassicole,ROQUEBRUN,www.latelierbrassicole.fr,2,TRUE,34460
Alaryk,BÉZIERS,www.alaryk.fr,2,TRUE,34500
"Canal du Demi - La Gorge Fraîche
Les Piliers du Sud",BÉZIERS,www.lagorgefraiche.fr,2,TRUE,34500
Les 3 Brasseurs,BÉZIERS,www.3brasseurs.com,2,TRUE,34500
Toria,BÉZIERS,www.toria.beer,2,TRUE,34500
La Vacquéroise,LA VACQUERIE ET SAINT-MARTIN-DE-CASTRIES,www.brasserie-vacqueroise.fr,2,TRUE,34520
des Aucels,BÉDARIEUX,www.brasseriedesaucels.fr,2,TRUE,34600
"des 3 Martyrs
Beer to Beer",SAINT-THIBÉRY,brasseriedes3martyrs.fr,2,TRUE,34630
Lodeva,LODÈVE,bierelodeva.com,2,TRUE,34700
"Prizm Brewing Company
Vendale
Liquid Art Brewing",VENDARGUES,prizmbrewing.com,2,TRUE,34740
La Malpolon,LAVÉRUNE,lamalpolon.fr,2,TRUE,34880
Pardell,LATTES,brasseriepardell.com,2,TRUE,34970
La Brasserie du Lez,SAINT-CLÉMENT-DE-RIVIÈRE,www.brasserie-du-lez.beer,2,TRUE,34980
Hoppic,SAINT-GÉLY-DU-FESC,brasseurs-cuistots.fr,2,TRUE,34980
Les 3 Brasseurs,RENNES,www.les3brasseurs.com,2,TRUE,35000
Origines,RENNES,origines-rennes.fr,2,TRUE,35000
C'est Brassé Près De Chez Vous,PARIGNÉ,www.brassepresdechezvous.fr,2,TRUE,35133
Skalf,PARIGNÉ,skalf.fr/brasserie,2,TRUE,35133
La Boyère,SAINT-SAUVEUR-DES-LANDES,brasserielaboyere.com,2,TRUE,35133
du Vieux Singe,SAINT-JACQUES-DE-LA-LANDE,www.vieuxsinge.com,2,TRUE,35136
Sauvage,SAINT-JACQUES-DE-LA-LANDE,www.brasseriesauvage.co,2,TRUE,35136
L'Alchimiste,PLEUMELEUC,,2,TRUE,35137
Trisk'Ale,PLEUMELEUC,www.trisk-ale.fr,2,TRUE,35137
Sainte Colombe,CORPS-NUDS,www.brasserie-sainte-colombe.com,2,TRUE,35150
de la Pierre Levée,BRETEIL,brasserie-bpl.fr,2,TRUE,35160
Tiens Bon La Barre,BÉCHEREL,,2,TRUE,35190
Nautica,LA BAUSSAINE,brasserienautica.fr,2,TRUE,35190
La Gaëlle,GAËL,www.bierelagaelle.com,2,TRUE,35290
L'Embardée,FOUGÈRES,brasserielembardee.fr,2,TRUE,35300
Torr Penn,ERCÉ-PRÈS-LIFFRÉ,brasserie-torrpenn.com,2,TRUE,35340
Bosco,SAINT-MÉLOIR-DES-ONDES,www.brasserie-bosco.com,2,TRUE,35350
Athanor,ARGENTRÉ-DU-PLESSIS,www.brasserie-athanor.fr,2,TRUE,35370
de l'Ombre,PLÉLAN-LE-GRAND,www.brasseriedelombre.com,2,TRUE,35380
Ipsum,SAINT-MALO,,2,TRUE,35400
Les Brassins de Saint-Malo,SAINT-MALO,www.lesbrassinsdesaintmalo.com,2,TRUE,35400
Nouboitou,NOUVOITOU,,2,TRUE,35410
Brittany's,MONTREUIL-SUR-ILLE,brasseriebrittanys.bzh,2,TRUE,35440
Minimum,MONTREUIL-SUR-ILLE,brasserieminimum.fr,2,TRUE,35440
"de la Paumell
Lepennetier EIRL",VAL-COUESNON,www.brasseriedelapaumell.bzh,2,TRUE,35460
"Old Hop
Brewery Normandy",BALAZÉ,,2,TRUE,35500
3B - Bien Boire en Bretagne,VITRÉ,www.sommeliers-cavistes.com,2,TRUE,35500
Skumenn,CESSON-SÉVIGNÉ,www.skumenn.com,2,TRUE,35510
Compoz,LA MÉZIÈRE,www.compoz.beer,2,TRUE,35520
Drao,MELESSE,www.brasseriedrao.com,2,TRUE,35520
Holen,MELESSE,,2,TRUE,35520
Plouc,PLERGUER,,2,TRUE,35540
Miellerie des Vallons,SAINT-SENOUX,mielleriedesvallons.com,2,TRUE,35580
Perraut,MARTIGNÉ-FERCHAUD,www.brasserie-perraut.fr,2,TRUE,35640
"de la Bizhhh
du Pays Rennais",LE RHEU,,2,TRUE,35650
Malt & Mousse,LANGON,maltetmousse.canalblog.com,2,TRUE,35660
Nyctalope Beer Co.,LANGON,,2,TRUE,35660
Le Brasseur Bavarois,PLEUGUENEUC,www.lebrasseurbavarois.fr,2,TRUE,35720
d'Emeraude,LA RICHARDAIS,brasserie-emeraude.com,2,TRUE,35780
"Diskeen
Bretagne Brewshop",BOURG-DES-COMPTES,,2,TRUE,35890
"L'Atelier de la Bière CHTX
La Cave 197",CHÂTEAUROUX,,2,TRUE,36000
du Luma,SASSIERGES-SAINT-GERMAIN,,2,TRUE,36120
Beer'Berry,DÉOLS,www.beerberry.fr,2,TRUE,36130
La Brasserie Verte,ORSENNES,labrasserieverte.fr,2,TRUE,36190
Brassbeez,SAINT-MAUR,www.lesruchersvillareens.com,2,TRUE,36250
Iziebeer,REUILLY,,2,TRUE,36260
Porcupine,BÉLÂBRE,www.biereporcupine.com,2,TRUE,36370
La Palisse,NURET-LE-FERRON,"www.brasserielapalisse.fr
brasserielapalisse.jimdosite.com",2,TRUE,36800
"Le Crafty Brewpub
Breton Brewing Company",TOURS,,2,TRUE,37000
du Perron,LÉMERÉ,www.francois-blanchard.com,2,TRUE,37120
de la Rodaie,SAINT-NICOLAS-DE-BOURGUEIL,www.hervemorin.com,2,TRUE,37140
"Kapsyl
K Brewing Company",CHAMBRAY-LÈS-TOURS,,2,TRUE,37170
Roseruby,RIVARENNES,brasserie-roseruby.fr,2,TRUE,37190
du Cyclope,PARÇAY-MESLAY,www.brasserieducyclope.com,2,TRUE,37210
des Canailles,ROCHECORBON,www.brasseriedescanailles.fr,2,TRUE,37210
Mary Malty,VOUVRAY,www.microbrasseriemarymalty.com,2,TRUE,37210
Une Gabare à Husseau,MONTLOUIS-SUR-LOIRE,,2,TRUE,37270
de l'Aurore,TAUXIGNY-SAINT-BAULD,www.brasserie-aurore.fr,2,TRUE,37310
Novila,NEUILLÉ-PONT-PIERRE,brasserienovila.com,2,TRUE,37360
François Rabelais,CHEMILLÉ SUR DÊME,gvaillend.wixsite.com/thelemite,2,TRUE,37370
de la Peau d'Oie,ÉPEIGNÉ-SUR-DÊME,,2,TRUE,37370
du Chevelu,VILLEBOURG,brasserieduchevelu.wixsite.com,2,TRUE,37370
Fagot,REUGNY,,2,TRUE,37380
La Fl'ish,METTRAY,,2,TRUE,37390
La P'tite Maiz',NOTRE-DAME-D'OÉ,www.laptitemaiz.com,2,TRUE,37390
Art Is An Ale Brewing,AMBOISE,artisanale-brewing.com,2,TRUE,37400
d'Amboise,AMBOISE,closeriedechanteloup.com,2,TRUE,37400
La B.,LUSSAULT-SUR-LOIRE,,2,TRUE,37400
Les Brasseurs Rabelaisiens,AVOINE,,2,TRUE,37420
de la Pigeonnelle,CÉRÉ-LA-RONDE,www.brasserie-pigeonnelle.fr,2,TRUE,37460
La Gironnette,LOCHÉ-SUR-INDROIS,www.brasserielagironnette.com,2,TRUE,37460
Bras(se)fort,CHINON,www.brassefort.fr,2,TRUE,37500
Compagnie Lernéenne de Fermentation,LERNÉ,brasseriedelerne.wixsite.com/biere,2,TRUE,37500
Micro-Brasserie de Tours (MBT),LA RICHE,www.mbt37.fr,2,TRUE,37520
LQR,FERRIÈRE-SUR-BEAULIEU,brasserie-lqr.fr,2,TRUE,37600
"Kiltin'
Taylor & Son",GRENOBLE,kiltinbrewpub.com,2,TRUE,38000
Maltobar,GRENOBLE,maltobar.fr,2,TRUE,38000
"Neptune
SARL Nautilus",GRENOBLE,www.brasserieneptune.fr,2,TRUE,38000
"P'tit Labo
SCOP SAS Brasserie de Grenoble",GRENOBLE,www.ptitlabo.coop,2,TRUE,38000
Irvoy,GRENOBLE,www.brasserie-irvoy.fr,2,TRUE,38100
Vague d'Orge,LA BÂTIE-MONTGASCON,,2,TRUE,38110
Thétys,SAINT-CLAIR-DE-LA-TOUR,brasserie-thetys.com,2,TRUE,38110
"des Faux Semblables
GAEC du Trievoz",SAINT-VICTOR-DE-CESSIEU,paysans-brasseur.fr,2,TRUE,38110
La Bière Percée,PIERRE-CHÂTEL,bierepercee.fr,2,TRUE,38119
Bière des Bräu,ECHIROLLES,www.bieredesbrau.fr,2,TRUE,38130
Les 3 Brasseurs,ECHIROLLES,"sites.google.com/site/restoles3brasseursgrenoble
www.les3brasseurs.com",2,TRUE,38130
La Connivence,APPRIEU,,2,TRUE,38140
des Chapots,ROUSSILLON,,2,TRUE,38150
Domaine du Bélier Rouge,SAINT-SAUVEUR,www.belierrouge.fr,2,TRUE,38160
La Dretzienne,LES ADRETS,,2,TRUE,38190
des Roches,SEYSSUEL,www.brasseriedesroches.fr,2,TRUE,38200
Vienne Brewing Company,VIENNE,,2,TRUE,38200
Les Bières du Temps,CHAMPIER,www.lesbieresdutemps.com,2,TRUE,38260
Lune Bleue,GILLONNAY,,2,TRUE,38260
"La Dame de Malt
EARL de l'Abbaye",VILLETTE-D'ANTHON,www.ladamedemalt.com,2,TRUE,38280
Yur,RUY-MONTCEAU,,2,TRUE,38300
Beer Truck des Alpes,LA MURE,www.beertruck.beer,2,TRUE,38350
Matheysine,NANTES EN RATTIER,www.brasseriematheysine.fr,2,TRUE,38350
des Cuves,SASSENAGE,www.brasseriedescuves.fr,2,TRUE,38360
La Furieuse,SASSENAGE,lafurieuse.com,2,TRUE,38360
L'Antre 2 Bières,ENTRE-DEUX-GUIERS,antre2bieres.fr,2,TRUE,38380
Coeur de Chartreuse,MIRIBEL-LES-ÉCHELLES,www.brasseriecoeurdechartreuse.fr,2,TRUE,38380
de Chartreuse,SAINT-CHRISTOPHE-SUR-GUIERS,www.brasserie-de-chartreuse.com,2,TRUE,38380
La Marmotte Masquée,SAINT-PIERRE-DE-CHARTREUSE,lamarmottemasquee.fr,2,TRUE,38380
L'Echopp' de Travers,LA BALME-LES-GROTTES,florentinchapit.wixsite.com/website,2,TRUE,38390
La Gourlue,VAULNAVEYS-LE-HAUT,,2,TRUE,38410
Belledonne,LE VERSOUD,brasserie-belledonne-1.jimdosite.com,2,TRUE,38420
des Ursulines,CRÉMIEU,www.biere-les-ursulines.com,2,TRUE,38460
La Chèvre Ry,CRÉMIEU,,2,TRUE,38460
du Palais,OPTEVOZ,www.bieredupalais.fr,2,TRUE,38460
Albinche,L'ALBENC,www.albinche.fr,2,TRUE,38470
La Fourmi'Bière,SAINT-GERVAIS,,2,TRUE,38470
Tetras Byre,VINAY,www.tetras-byre.fr,2,TRUE,38470
L'Attract'Yves,COUBLEVIE,www.lattractyves.sitew.fr,2,TRUE,38500
de l'Ours Barbu,VOIRON,brasseriedeloursbarbu.fr,2,TRUE,38500
des Balcons,MORESTEL,www.brasseriedesbalcons.com,2,TRUE,38510
Bières de l'Oisans (BDO),LE BOURG-D'OISANS,www.bieresdeloisans.fr,2,TRUE,38520
Goodwin Brewery,LE BOURG-D'OISANS,www.goodwinbrewery.com,2,TRUE,38520
du Haut-Vénéon,SAINT-CHRISTOPHE-EN-OISANS,,2,TRUE,38520
Grésiv'ale,BARRAUX,gresivale.business.site,2,TRUE,38530
L'Ivresse des Sommets,GONCELIN,ivressedessommets.fr,2,TRUE,38570
des Monstres,BRÉZINS,www.brasseriedesmonstres.fr,2,TRUE,38590
de Chambaran,SAINT-ÉTIENNE-DE-SAINT-GEOIRS,www.labinche.fr,2,TRUE,38590
Arav' Craft Brewery,SAINT-MARTIN-D'HÈRES,www.aravcraftbrewery.com,2,TRUE,38610
Les Ateliers du Dauphiné,SAINT-BUEIL,,2,TRUE,38620
du Val d'Ainan,SAINT-GEOIRE-EN-VALDAINE,www.la-dauphine.fr,2,TRUE,38620
"Péteukrâne
PTK",VELANNE,,2,TRUE,38620
Polack,VELANNE,www.brasseriepolack.jimdofree.com,2,TRUE,38620
Les Dameuses,CLAIX,brasserie-les-dameuses.fr,2,TRUE,38640
du Habert,LE TOUVET,www.brasserieduhabert.fr,2,TRUE,38660
de la Dent de Crolles,PLATEAU-DES-PETITES-ROCHES,www.brasserie-dentdecrolles.fr,2,TRUE,38660
"La Bière des Frères Clavel
GAEC des Terres Froides",BIOL,,2,TRUE,38690
La Bonne Fabrique,LE SAPPEY-EN-CHARTREUSE,"www.labonnefabrique.fr
brasserie-lbf.com",2,TRUE,38700
du Trièves,MENS,,2,TRUE,38710
La Belette,MENS,,2,TRUE,38710
du Ménil,PRÉBOIS,,2,TRUE,38710
Ynnalaya,BLANDIN,brasserieynnalaya.fr,2,TRUE,38730
du Pieu,SAINT-PAUL-DE-VARCES,microbrasseriedupieu.fr,2,TRUE,38760
Eitic,SAINT-GEORGES-D'ESPÉRANCHE,brasserie-eitic.fr,2,TRUE,38790
La Fontana,SAINT-GEORGES-D'ESPÉRANCHE,brasserielafontana.fr,2,TRUE,38790
"du Vercors
Biercors",AUTRANS,"www.biereduvercors.fr
brasserieduvercors.blogspot.fr",2,TRUE,38880
du Mont Aiguille,CLELLES,www.brasseriedumontaiguille.fr,2,TRUE,38930
Maltey,QUET-EN-BEAUMONT,www.maltey.fr,2,TRUE,38970
Ferme de Sainte-Luce,SAINTE-LUCE,www.fermedesainteluce.com,2,TRUE,38970
La Doloise,DOLE,labrasseriedoloise.fr,2,TRUE,39100
Vachement Jura,IVREY,www.vachement-jura.fr,2,TRUE,39110
Papillon,SALINS-LES-BAINS,www.brasseriepapillon.com,2,TRUE,39110
La Bellevoise,ASNANS-BEAUVOISIN,,2,TRUE,39120
Hoptimalt,CLAIRVAUX-LES-LACS,,2,TRUE,39130
La Rouget de Lisle - RBM,BLETTERANS,www.la-rouget.fr,2,TRUE,39140
"Atmosphère
SAS CD2R",BALANOD,,2,TRUE,39160
La Perle Noire,BALANOD,brasserie-perle-noire.fr,2,TRUE,39160
Tonnerre de Bresse,SAINT-AMOUR,,2,TRUE,39160
du Lizon,LAVANS-LÈS-SAINT-CLAUDE,,2,TRUE,39170
Les Assoiffés,BEAUFORT-ORBAGNA,,2,TRUE,39190
"Overnoy
SAS Guillaume Overnoy",BEAUFORT-ORBAGNA,,2,TRUE,39190
des Sapiens,SAINT-CLAUDE,,2,TRUE,39200
La Bièrus,PLAINOISEAU,,2,TRUE,39210
Jurassic,LES ROUSSES,,2,TRUE,39220
La Bistraille,ARINTHOD,www.la-bistraille.fr,2,TRUE,39240
des Trois Épis,ORGELET,brasserietroisepis.fr,2,TRUE,39270
L'Origine du Monde,ORGELET,,2,TRUE,39270
Rauch,PIMORIN,,2,TRUE,39270
La Cascade,LES ROUSSES,www.brasserielacascade.com,2,TRUE,39400
Pico Nino,MACORNAY,,2,TRUE,39570
des Anciens,PUBLY,,2,TRUE,39570
La Franche,LA FERTÉ,www.lafranche.net,2,TRUE,39600
La Jurassique,PUPILLIN,,2,TRUE,39600
La Nocturne,BRAINANS,,2,TRUE,39800
des Babouins Jurassiens,POLIGNY,www.thebaboon.fr,2,TRUE,39800
